experiment_id,trial_id,trial_number,base_image,image,image_tag,image_digest,image_id,image_size_bytes,image_size_mb,image_layers,stage,stage_name,stage_type,started_at,finished_at,duration_ms,rapl_before_uj,rapl_after_uj,energy_raw_uj,energy_raw_j,baseline_power_w,background_energy_j,energy_corrected_j,average_power_w,cpu_avg_percent,cpu_peak_percent,memory_avg_mb,memory_peak_mb,k6_rate_target,k6_throughput_actual,k6_avg_latency_ms,k6_p95_latency_ms,k6_p99_latency_ms,docker_version,success,error
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Idle,idle,idle,2026-09-18T23:30:22.79+06:00,2026-09-18T23:31:22.791+06:00,60000,64040943438,64477707151,436763713,436.763713,6.741432,404.490798,32.272915,7.279308,7.36,8.16,3708.69,3726.50,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,light-load,k6,2026-09-18T23:31:32.8+06:00,2026-09-18T23:32:33.3+06:00,60500,64547750023,65077510209,529760186,529.760186,6.741432,407.858064,121.902122,8.756336,8.45,9.89,3736.09,3740.98,100,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,medium-load,k6,2026-09-18T23:32:43.309+06:00,2026-09-18T23:33:43.868+06:00,60558,65148605821,1006078067,1390083233,1390.083233,6.741432,408.254230,981.829003,22.954207,47.58,49.26,3839.09,3898.48,10000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,heavy-load,k6,2026-09-18T23:33:53.869+06:00,2026-09-18T23:34:54.947+06:00,61078,1078186154,2442339866,1364153712,1364.153712,6.741432,411.755946,952.397766,22.334468,96.47,99.08,4722.02,5208.70,50000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Stop,stop,stop,2026-09-18T23:34:54.947+06:00,2026-09-18T23:34:55.3+06:00,353,2442339866,2447625970,5286104,5.286104,6.741432,2.382128,2.903976,14.959696,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t2,2,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Cleanup,cleanup,cleanup,2026-09-18T23:34:55.301+06:00,2026-09-18T23:34:55.327+06:00,26,2447625970,2448068177,442207,0.442207,6.741432,0.179366,0.262841,16.620209,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Start,start,start,2026-09-18T23:34:55.327+06:00,2026-09-18T23:34:55.541+06:00,213,2448068177,2451698559,3630382,3.630382,6.741432,1.441632,2.188750,16.976571,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Idle,idle,idle,2026-09-18T23:34:56.043+06:00,2026-09-18T23:35:56.044+06:00,60001,2455374150,2839509253,384135103,384.135103,6.741432,404.494506,0.000000,6.402116,7.32,8.24,3701.58,3713.91,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,light-load,k6,2026-09-18T23:36:06.053+06:00,2026-09-18T23:37:06.558+06:00,60504,2918017491,3427162395,509144904,509.144904,6.741432,407.889363,101.255541,8.414943,8.39,13.58,3733.99,3746.63,100,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,medium-load,k6,2026-09-18T23:37:16.568+06:00,2026-09-18T23:38:17.079+06:00,60511,3498235609,4899502467,1401266858,1401.266858,6.741432,407.935907,993.330951,23.156936,48.27,50.04,3838.87,3900.27,10000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Workload,heavy-load,k6,2026-09-18T23:38:27.088+06:00,2026-09-18T23:39:28.067+06:00,60978,4972510639,6354260441,1381749802,1381.749802,6.741432,411.083187,970.666615,22.659581,97.52,98.83,4664.68,5136.82,50000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Stop,stop,stop,2026-09-18T23:39:28.067+06:00,2026-09-18T23:39:28.916+06:00,849,6354260441,6363788284,9527843,9.527843,6.741432,5.727242,3.800601,11.215050,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-alpine,simple-api-alpine-t3,3,alpine:latest,green-simple-api,alpine,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,sha256:3616fb0371ed114b05330bb6de33a8b18021c2ecb37ceb8172d5389ebd3f14c9,9396417,8.96,2,Cleanup,cleanup,cleanup,2026-09-18T23:39:28.917+06:00,2026-09-18T23:39:29.174+06:00,257,6363788284,6366147171,2358887,2.358887,6.741432,1.735827,0.623060,9.161209,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
