experiment_id,trial_id,trial_number,base_image,image,image_tag,image_digest,image_id,image_size_bytes,image_size_mb,image_layers,stage,stage_name,stage_type,started_at,finished_at,duration_ms,rapl_before_uj,rapl_after_uj,energy_raw_uj,energy_raw_j,baseline_power_w,background_energy_j,energy_corrected_j,average_power_w,cpu_avg_percent,cpu_peak_percent,memory_avg_mb,memory_peak_mb,k6_rate_target,k6_throughput_actual,k6_avg_latency_ms,k6_p95_latency_ms,k6_p99_latency_ms,docker_version,success,error
cpu-api-scratch,cpu-api-scratch-t2,2,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,light-load,k6,2026-09-19T04:28:07.967+06:00,2026-09-19T04:29:09.888+06:00,61921,14035606611,16439241997,2403635386,2403.635386,24.322772,1506.107113,897.528273,38.817342,5.85,12.08,4052.43,4155.45,100,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t2,2,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,medium-load,k6,2026-09-19T04:29:19.897+06:00,2026-09-19T04:30:29.919+06:00,70021,16690432925,20329539866,3639106941,3639.106941,24.322772,1703.117932,1935.989009,51.971250,97.46,100.00,6196.47,6684.85,10000,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t2,2,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,heavy-load,k6,2026-09-19T04:30:39.928+06:00,2026-09-19T04:32:49.899+06:00,129970,20584688277,28389646813,7804958536,7804.958536,24.322772,3161.241626,4643.716910,60.051792,70.06,100.00,10387.64,11640.39,50000,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t2,2,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Stop,stop,stop,2026-09-19T04:32:49.899+06:00,2026-09-19T04:32:51.279+06:00,1380,28389646813,28460251698,70604885,70.604885,24.322772,33.573699,37.031186,51.150351,17.40,17.40,4269.97,4269.97,,,,,,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t2,2,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Cleanup,cleanup,cleanup,2026-09-19T04:32:51.279+06:00,2026-09-19T04:32:51.31+06:00,30,28460251698,28461684912,1433214,1.433214,24.322772,0.734028,0.699186,47.491040,0.00,0.00,0.00,0.00,,,,,,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Start,start,start,2026-09-19T04:32:51.31+06:00,2026-09-19T04:32:51.905+06:00,595,28461684912,28488405164,26720252,26.720252,24.322772,14.475778,12.244474,44.896420,0.00,0.00,0.00,0.00,,,,,,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Idle,idle,idle,2026-09-19T04:32:52.408+06:00,2026-09-19T04:33:52.409+06:00,60001,28509134668,30006201595,1497066927,1497.066927,24.322772,1459.396394,37.670533,24.950601,1.22,3.93,4083.55,4384.61,,,,,,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,light-load,k6,2026-09-19T04:34:02.419+06:00,2026-09-19T04:35:04.246+06:00,61826,30253095261,32629701145,2376605884,2376.605884,24.322772,1503.800380,872.805504,38.439705,5.80,11.06,4059.26,4184.23,100,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,medium-load,k6,2026-09-19T04:35:14.255+06:00,2026-09-19T04:36:26.549+06:00,72293,32880838747,36668955178,3788116431,3788.116431,24.322772,1758.387802,2029.728629,52.398846,95.39,100.00,6228.52,7087.39,10000,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Workload,heavy-load,k6,2026-09-19T04:36:36.558+06:00,2026-09-19T04:39:02.682+06:00,146124,36947318331,45629252480,8681934149,8681.934149,24.322772,3554.156757,5127.777392,59.414572,64.30,100.00,10218.31,11372.19,50000,0.00,0.000,0.000,0.000,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Stop,stop,stop,2026-09-19T04:39:02.682+06:00,2026-09-19T04:39:03.887+06:00,1205,45629252480,45692636882,63384402,63.384402,24.322772,29.311080,34.073322,52.597323,20.64,20.64,4364.76,4364.76,,,,,,29.1.3,true,
cpu-api-scratch,cpu-api-scratch-t3,3,scratch,green-cpu-api,scratch,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,sha256:902f33889d92f2b1bc75a3627d81eab328ec6b57cbc3dc509a394ae2bc73a9eb,5529317,5.27,1,Cleanup,cleanup,cleanup,2026-09-19T04:39:03.887+06:00,2026-09-19T04:39:03.917+06:00,29,45692636882,45694285250,1648368,1.648368,24.322772,0.714036,0.934332,56.149632,0.00,0.00,0.00,0.00,,,,,,29.1.3,true,
