experiment_id,trial_id,trial_number,base_image,image,image_tag,image_digest,image_id,image_size_bytes,image_size_mb,image_layers,stage,stage_name,stage_type,started_at,finished_at,duration_ms,rapl_before_uj,rapl_after_uj,energy_raw_uj,energy_raw_j,baseline_power_w,background_energy_j,energy_corrected_j,average_power_w,cpu_avg_percent,cpu_peak_percent,memory_avg_mb,memory_peak_mb,k6_rate_target,k6_throughput_actual,k6_avg_latency_ms,k6_p95_latency_ms,k6_p99_latency_ms,docker_version,success,error
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Idle,idle,idle,2026-09-18T23:54:27.178+06:00,2026-09-18T23:55:27.179+06:00,60001,14893693156,15293888646,400195490,400.195490,7.069078,424.154421,0.000000,6.669772,7.34,7.76,3710.53,3721.62,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,light-load,k6,2026-09-18T23:55:37.186+06:00,2026-09-18T23:56:37.695+06:00,60508,15359549100,15852650812,493101712,493.101712,7.069078,427.740576,65.361136,8.149273,8.53,9.36,3738.70,3744.38,100,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,medium-load,k6,2026-09-18T23:56:47.704+06:00,2026-09-18T23:57:48.311+06:00,60606,15918457253,17339247761,1420790508,1420.790508,7.069078,428.433765,992.356743,23.442782,48.63,50.21,3848.70,3914.58,10000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,heavy-load,k6,2026-09-18T23:57:58.312+06:00,2026-09-18T23:58:59.41+06:00,61097,17412663474,18817201908,1404538434,1404.538434,7.069078,431.905115,972.633319,22.988364,97.10,99.17,4715.64,5174.37,50000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Stop,stop,stop,2026-09-18T23:58:59.41+06:00,2026-09-18T23:58:59.727+06:00,317,18817201908,18821862647,4660739,4.660739,7.069078,2.242487,2.418252,14.692229,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t2,2,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Cleanup,cleanup,cleanup,2026-09-18T23:58:59.728+06:00,2026-09-18T23:58:59.756+06:00,28,18821862647,18822329343,466696,0.466696,7.069078,0.200920,0.265776,16.419989,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Start,start,start,2026-09-18T23:58:59.756+06:00,2026-09-18T23:58:59.986+06:00,229,18822329343,18826088258,3758915,3.758915,7.069078,1.624139,2.134776,16.360705,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Idle,idle,idle,2026-09-18T23:59:00.49+06:00,2026-09-19T00:00:00.491+06:00,60001,18829970992,19232213176,402242184,402.242184,7.069078,424.152962,0.000000,6.703906,7.34,8.30,3711.85,3727.42,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,light-load,k6,2026-09-19T00:00:10.501+06:00,2026-09-19T00:01:11.151+06:00,60650,19300120934,19808190225,508069291,508.069291,7.069078,428.742053,79.327238,8.377022,8.35,9.37,3740.16,3743.49,100,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,medium-load,k6,2026-09-19T00:01:21.161+06:00,2026-09-19T00:02:21.645+06:00,60484,19876406820,21282173996,1405767176,1405.767176,7.069078,427.566538,978.200638,23.241945,46.92,51.20,3848.44,3901.36,10000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Workload,heavy-load,k6,2026-09-19T00:02:31.652+06:00,2026-09-19T00:03:32.684+06:00,61032,21348811587,22710770527,1361958940,1361.958940,7.069078,431.446025,930.512915,22.315177,96.84,99.17,4729.39,5197.48,50000,0.00,0.000,0.000,0.000,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Stop,stop,stop,2026-09-19T00:03:32.685+06:00,2026-09-19T00:03:33.057+06:00,371,22710770527,22716465285,5694758,5.694758,7.069078,2.629593,3.065165,15.309093,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
simple-api-distroless,simple-api-distroless-t3,3,gcr.io/distroless/static-debian12,green-simple-api,distroless,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,sha256:1347a7fce5c1857f0843d90c8dc051a70c5ac030fe4533bcae23ef1b85f4d82c,6266418,5.98,13,Cleanup,cleanup,cleanup,2026-09-19T00:03:33.057+06:00,2026-09-19T00:03:33.084+06:00,27,22716465285,22716909095,443810,0.443810,7.069078,0.192393,0.251417,16.306851,0.00,0.00,0.00,0.00,,,,,,29.7.2,true,
